id,SFN198204130
version,1
info,inputprogvers,"version 7RS(19) of 07/07/92"
info,visteam,SDN
info,hometeam,SFN
info,site,SFO02
info,date,1982/04/13
info,number,0
info,starttime,0:00
info,daynight,day
info,usedh,false
info,umphome,crawj901
info,ump1b,harvd901
info,ump2b,colon901
info,ump3b,oconu901
info,scorer,"Giants"
info,translator,"Montanaro"
info,inputter,"Bill Disney"
info,inputtime,1994/10/08 6:02PM
info,howscored,park
info,pitches,none
info,temp,0
info,winddir,unknown
info,windspeed,-1
info,fieldcond,unknown
info,precip,unknown
info,sky,unknown
info,timeofgame,148
info,attendance,41410
info,wp,fowla001
info,lp,montj001
info,save,mintg001
info,gwrbi,smitr101
id,SFN198204140
version,1
info,inputprogvers,"version 7RS(19) of 07/07/92"
info,visteam,SDN
info,hometeam,SFN
info,site,SFO02
info,date,1982/04/14
info,number,0
info,starttime,0:00PM
info,daynight,night
info,usedh,false
info,umphome,harvd901
info,ump1b,colon901
info,ump2b,pullf901
info,ump3b,crawj901
info,scorer,"Giants"
info,translator,"Montanaro"
info,inputter,"Bill Disney"
info,inputtime,1994/10/08 6:49PM
info,howscored,park
info,pitches,none
info,temp,0
info,winddir,unknown
info,windspeed,-1
info,fieldcond,unknown
info,precip,unknown
info,sky,night
info,timeofgame,187
info,attendance,6212
info,wp,lollt001
info,lp,schad001
info,save,lucag001
info,gwrbi,bonij001
id,SFN198204160
version,1
info,inputprogvers,"version 7RS(19) of 07/07/92"
info,visteam,CIN
info,hometeam,SFN
info,site,SFO02
info,date,1982/04/16
info,number,0
info,starttime,0:00PM
info,daynight,night
info,usedh,false
info,umphome,wendh901
info,ump1b,monte901
info,ump2b,marsr901
info,ump3b,weyel901
info,scorer,"Giants/Reds"
info,translator,"Montanaro"
info,inputter,"Bill Disney"
info,inputtime,1994/10/08 8:44PM
info,howscored,park
info,pitches,none
info,temp,0
info,winddir,unknown
info,windspeed,-1
info,fieldcond,unknown
info,precip,unknown
info,sky,night
info,timeofgame,147
info,attendance,10201
info,wp,galer001
info,lp,sotom001
info,save,
info,gwrbi,smitr101
id,SFN198204170
version,1
info,inputprogvers,"version 7RS(19) of 07/07/92"
info,visteam,CIN
info,hometeam,SFN
info,site,SFO02
info,date,1982/04/17
info,number,0
info,starttime,0:00
info,daynight,day
info,usedh,false
info,umphome,monte901
info,ump1b,marsr901
info,ump2b,weyel901
info,ump3b,wendh901
info,scorer,"Giants/Reds"
info,translator,"Montanaro"
info,inputter,"Bill Disney"
info,inputtime,1994/10/09 3:22PM
info,howscored,park
info,pitches,none
info,temp,0
info,winddir,unknown
info,windspeed,-1
info,fieldcond,unknown
info,precip,unknown
info,sky,unknown
info,timeofgame,179
info,attendance,11605
info,wp,bereb001
info,lp,holla001
info,save,humet001
info,gwrbi,housp001
id,SFN198204180
version,1
info,inputprogvers,"version 7RS(19) of 07/07/92"
info,visteam,CIN
info,hometeam,SFN
info,site,SFO02
info,date,1982/04/18
info,number,0
info,starttime,0:00
info,daynight,day
info,usedh,false
info,umphome,marsr901
info,ump1b,weyel901
info,ump2b,wendh901
info,ump3b,monte901
info,scorer,"Giants/Reds"
