id,SFN197904100
version,1
info,inputprogvers,"version 7RS(19) of 07/07/92"
info,visteam,SDN
info,hometeam,SFN
info,site,SFO02
info,date,1979/04/10
info,number,0
info,starttime,0:00PM
info,daynight,day
info,usedh,false
info,umphome,brocf901
info,ump1b,patct901
info,ump2b,rothr901
info,ump3b,cunej901
info,scorer,"SFN"
info,translator,"Chris Chestnut"
info,inputter,"Chris Chestnut"
info,inputtime,1995/09/19 9:31PM
info,howscored,park
info,pitches,none
info,temp,0
info,winddir,unknown
info,windspeed,-1
info,fieldcond,unknown
info,precip,unknown
info,sky,unknown
info,timeofgame,179
info,attendance,56196
info,wp,bluev001
info,lp,dacqj101
info,save,
info,gwrbi,
id,SFN197904110
version,1
info,inputprogvers,"version 7RS(19) of 07/07/92"
info,visteam,SDN
info,hometeam,SFN
info,site,SFO02
info,date,1979/04/11
info,number,0
info,starttime,0:00PM
info,daynight,night
info,usedh,false
info,umphome,patct901
info,ump1b,brocf901
info,ump2b,cunej901
info,ump3b,rothr901
info,scorer,"SFN"
info,translator,"Chris Chestnut"
info,inputter,"Chris Chestnut"
info,inputtime,1995/09/22 12:36PM
info,howscored,park
info,pitches,none
info,temp,0
info,winddir,unknown
info,windspeed,-1
info,fieldcond,unknown
info,precip,unknown
info,sky,unknown
info,timeofgame,156
info,attendance,17778
info,wp,joner101
info,lp,montj001
info,save,fingr001
info,gwrbi,
id,SFN197904120
version,1
info,inputprogvers,"version 7RS(19) of 07/07/92"
info,visteam,SDN
info,hometeam,SFN
info,site,SFO02
info,date,1979/04/12
info,number,0
info,starttime,0:00PM
info,daynight,day
info,usedh,false
info,umphome,brocf901
info,ump1b,patct901
info,ump2b,cunej901
info,ump3b,rothr901
info,scorer,"SFN"
info,translator,"Chris Chestnut"
info,inputter,"Chris Chestnut"
info,inputtime,1995/10/09 8:31PM
info,howscored,park
info,pitches,none
info,temp,0
info,winddir,unknown
info,windspeed,-1
info,fieldcond,unknown
info,precip,unknown
info,sky,unknown
info,timeofgame,166
info,attendance,14082
info,wp,knepb001
info,lp,rasme101
info,save,robed101
info,gwrbi,
id,SFN197904130
version,1
info,inputprogvers,"version 7RS(19) of 07/07/92"
info,visteam,HOU
info,hometeam,SFN
info,site,SFO02
info,date,1979/04/13
info,number,0
info,starttime,0:00PM
info,daynight,night
info,usedh,false
info,umphome,brocf901
info,ump1b,cunej901
info,ump2b,rothr901
info,ump3b,patct901
info,scorer,"SFN"
info,translator,"Chris Chestnut"
info,inputter,"Chris Chestnut"
info,inputtime,1995/10/12 8:40PM
info,howscored,park
info,pitches,none
info,temp,0
info,winddir,unknown
info,windspeed,-1
info,fieldcond,unknown
info,precip,unknown
info,sky,unknown
info,timeofgame,164
info,attendance,16822
info,wp,halie101
info,lp,niekj001
info,save,laveg001
info,gwrbi,
id,SFN197904140
version,1
info,inputprogvers,"version 7RS(19) of 07/07/92"
info,visteam,HOU
info,hometeam,SFN
info,site,SFO02
info,date,1979/04/14
info,number,0
info,starttime,0:00PM
info,daynight,day
info,usedh,false
info,umphome,cunej901
info,ump1b,brocf901
info,ump2b,patct901
info,ump3b,rothr901
info,scorer,"Elston/SFN"
